readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_path,retained_file_type,retained_file_size_bytes,retained_file_sha256,file_extension,detected_file_type,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,file_integrity_status,page_count,pdf_encrypted_or_locked,pdf_has_text_layer_hint,html_text_readiness_hint,other_document_text_readiness_hint,readiness_status,readiness_reason
CBRDY-20260728-79c6807b3c49529bfad8,CBSRD-20260728-cf1360c4ab32195cb94a,CBCR-20260728-00251,B4XPAR-20260727-000277,BCV-20260728-04617,broad_4x1000_deduped,readiness_lane_001,1232,MO,Midwest,Eldon,Miller County (29131; primary),City Council Minutes (landing page linking to published minutes by year),https://www.cityofeldon.org/city-council-minutes/,https://cityofeldon.org/city-council-minutes,cityofeldon.org,salary_ordinance,agenda_cover_sheet,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-cf1360c4ab32195cb94a.html,html,67612,27eeedde8467c90e55e08cb1525467cbdbd234a629ac6fa7226eb68d6d094bb7,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-e0d521e0eac350f11ac4,CBSRD-20260728-a42674a00357b66698aa,CBCR-20260728-00258,B4XPAR-20260727-000284,BCV-20260728-00017,broad_4x1000_deduped,readiness_lane_002,2,MO,Midwest,Kansas City,Jackson County (29095; primary); Cass County (29037); Clay County (29047); Platte County (29165),Collective Bargaining Agreement — Local 500 Kansas City (AFSCME) (CBA term page),https://afscme500.org/cba,https://afscme500.org/cba,afscme500.org,wage_schedule,cba,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-a42674a00357b66698aa.html,html,53889,8934fd56e178b7147135a30b74c81bd1c8f07e503f68cf68806e8d528e4e3821,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-fd948dc8b86030c67fe2,CBSRD-20260728-039a9d906da771439d39,CBCR-20260728-03511,B4XPAR-20260727-003820,BCV-20260728-02052,broad_4x1000_deduped,readiness_lane_002,29,MO,Midwest,Waynesville,Pulaski County (29169; primary),Adopting the FY 2024 Hiring & Promotion Salary Schedule and Personnel Manning Chart (Police Department pay grades shown),https://www.waynesvillemo.org/documents/355/_2576_-_Adopting_the_FY_2024_Hiring___Promotion_Salary_Schedule_and_Personnel_Manning_Chart.pdf,https://waynesvillemo.org/documents/355/_2576_-_Adopting_the_FY_2024_Hiring___Promotion_Salary_Schedule_and_Personnel_Manning_Chart.pdf,waynesvillemo.org,wage_schedule,wage_schedule_or_compensation_plan,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-039a9d906da771439d39.html,html,1289864,3147768de62e3c0fc7b69364782dffa95a4c8d48aaeb8216334da948b769cf4c,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,weak_or_noisy,not_applicable,needs_review,bounded_html_visible_text_signal_too_weak
CBRDY-20260728-1e00ccfb86fd97d15301,CBSRD-20260728-39b48360e6654f2e0269,CBCR-20260728-04291,B4XPAR-20260727-004671,BCV-20260728-04413,broad_4x1000_deduped,readiness_lane_002,32,MS,South,Booneville,Prentiss County (28117; primary),City_JobApplication – City Of Booneville MS,https://booneville-ms.gov/cityhall/jobs/city_jobapplication/,https://booneville-ms.gov/cityhall/jobs/city_jobapplication,booneville-ms.gov,civil_service_or_hr_pay_plan,insufficient_source,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-39b48360e6654f2e0269.html,html,213853,c2ddc53dc9ffcfb97bf8cb3e4930161eab987746e1d83a61f13a976f28d1751b,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-c03b8d3f7bc76d454cd3,CBSRD-20260728-457af316e0820ccae62a,CBCR-20260728-02663,B4XPAR-20260727-002878,BCV-20260728-02047,broad_4x1000_deduped,readiness_lane_002,36,MS,South,Water Valley,Yalobusha County (28161; primary),City meetings landing page (links to past meetings; may provide access to agenda/minutes PDFs),https://watervalleyms.gov/meetings,https://watervalleyms.gov/meetings,watervalleyms.gov,agenda_packet_or_minutes,context_only,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-457af316e0820ccae62a.html,html,14911,051bd82cbda6229249737f6137a4941200872d5d5793b0e2e738ff67dae446eb,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-eb73438fc7ef50c09d8c,CBSRD-20260728-926db7d210e41afff50f,CBCR-20260728-02662,B4XPAR-20260727-002877,BCV-20260728-06335,broad_4x1000_deduped,readiness_lane_002,37,MS,South,Water Valley,Yalobusha County (28161; primary),"Board of Aldermen / City Council meeting archive (minutes & attachments may exist, but archive requires JavaScript)",https://watervalleyms.gov/meetings-past,https://watervalleyms.gov/meetings-past,watervalleyms.gov,wage_schedule,index_page,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-926db7d210e41afff50f.html,html,13512,665bd44980da1a84900a7ddeb9359c55c0d10fce12238a843c58cc9e159467d3,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-8ab20135827f512feca3,CBSRD-20260728-e1be7948247fe716ada3,CBCR-20260728-03060,B4XPAR-20260727-003322,BCV-20260728-01890,broad_4x1000_deduped,readiness_lane_002,42,MT,West,Big Sandy,Chouteau County (30015; primary),"City Council Minutes | January 23, 2024 (Firemen’s Interlocal referenced)",https://townofbigsandy.com/01-23-24-minutes/,https://townofbigsandy.com/01-23-24-minutes,townofbigsandy.com,agenda_packet_or_minutes,meeting_minutes,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-e1be7948247fe716ada3.html,html,116379,b2db16f39d48f64b86fd237dee090f37b11fd40ac092735ecec7a43bdfcc09e7,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-636e5dd5d2b4a8828c28,CBSRD-20260728-e6db7f11646fcc863f48,CBCR-20260728-03061,B4XPAR-20260727-003323,BCV-20260728-08321,broad_4x1000_deduped,readiness_lane_002,43,MT,West,Big Sandy,Chouteau County (30015; primary),"City Council Agenda | May 9, 2024 (Firemen’s agreement listed)",https://townofbigsandy.com/05-09-24-agenda/,https://townofbigsandy.com/05-09-24-agenda,townofbigsandy.com,agenda_packet_or_minutes,agenda_cover_sheet,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-e6db7f11646fcc863f48.html,html,114985,46ae23adc6c33d6470b5ec7f6231fecf2f9be4c3aae4e9696f31fd6f9f05ed09,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-75500198a44ce46c8de0,CBSRD-20260728-1d2a27a533b9444caf40,CBCR-20260728-06271,B4XPAR-20260727-006826,BCV-20260728-04045,broad_4x1000_deduped,readiness_lane_002,48,MT,West,Dutton,Teton County (30099; primary),"Town of Dutton Council Meeting Agenda (landing page / example agenda: July 6, 2026)",https://townofdutton.com/public-notice,https://townofdutton.com/public-notice,townofdutton.com,agenda_packet_or_minutes,agenda_cover_sheet,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-1d2a27a533b9444caf40.html,html,59889,c471e35314459821313a104234a7a22e10b9f327af0fabec015f8fa8d910f5e2,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-b24a0f2ba795e8b75ebc,CBSRD-20260728-cc724bf8560a58667985,CBCR-20260728-01407,B4XPAR-20260727-001517,BCV-20260728-05092,broad_4x1000_deduped,readiness_lane_002,51,MT,West,East Helena,Lewis and Clark County (30049; primary),City of East Helena — Council Meeting Agendas & Minutes landing page (for locating attached wage-setting materials in packets),https://easthelenamt.us/coeh/city-council-meeting-agendas-minutes/,https://easthelenamt.us/coeh/city-council-meeting-agendas-minutes,easthelenamt.us,agenda_packet_or_minutes,context_only,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-cc724bf8560a58667985.html,html,114680,f10389aef0e06b696459ffb54fdb1f098cf11d0840a69e668971b4f81c509407,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-47c5cedf2ec30c9d6a1f,CBSRD-20260728-062c651b1b506e10dda7,CBCR-20260728-03073,B4XPAR-20260727-003335,BCV-20260728-07348,broad_4x1000_deduped,readiness_lane_002,52,MT,West,Ennis,Madison County (30057; primary),Meeting Agendas & Minutes — Related Documents list (2026 includes Commission Meeting Agenda/Minutes PDFs; may contain employee wages item(s) such as 'Employee wages FY26/27'),https://www.ennismontana.org/meeting-agendas-and-minutes,https://ennismontana.org/meeting-agendas-and-minutes,ennismontana.org,agenda_packet_or_minutes,index_page,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-062c651b1b506e10dda7.html,html,64332,268a45aa0944882bbd280cde5060b5e42329c27f0efa7d74ad5bcb195e256ba0,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-8b078de7523aed9654ce,CBSRD-20260728-d7c4c084d007479270db,CBCR-20260728-06273,B4XPAR-20260727-006828,BCV-20260728-03068,broad_4x1000_deduped,readiness_lane_002,53,MT,West,Eureka,Lincoln County (30053; primary),"Council Minutes: February 2017 (Town of Eureka, Montana) — Union agreement extension (Teamsters)",https://www.eureka-mt.gov/council-minutes-february-2017/,https://eureka-mt.gov/council-minutes-february-2017,eureka-mt.gov,agenda_packet_or_minutes,meeting_minutes,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-d7c4c084d007479270db.html,html,86548,09b6f48f7a80e1b2a847301f7f16ec15caaf0dfa6815152f390e63e979de7613,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-8e2589199d71512184fd,CBSRD-20260728-1dcbb6400d6dd95752d5,CBCR-20260728-04659,B4XPAR-20260727-005078,BCV-20260728-06192,broad_4x1000_deduped,readiness_lane_002,54,MT,West,Fairfield,Teton County (30099; primary),"Past Meeting Minutes (Town Council) – Fairfield, MT",https://www.townoffairfield.com/past-meeting-minutes,https://townoffairfield.com/past-meeting-minutes,townoffairfield.com,salary_ordinance,index_page,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-1dcbb6400d6dd95752d5.html,html,233486,96f73053756a7832e277d9b7a32c88c6f563d0236af60db6e0dabd8027d248b3,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-a5cb504fa3740f705203,CBSRD-20260728-a39b21da5836e5099939,CBCR-20260728-04658,B4XPAR-20260727-005077,BCV-20260728-04050,broad_4x1000_deduped,readiness_lane_002,55,MT,West,Fairfield,Teton County (30099; primary),"Meeting Agendas (Town Council) – Fairfield, MT",https://www.townoffairfield.com/meeting-agendas,https://townoffairfield.com/meeting-agendas,townoffairfield.com,wage_schedule,index_page,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-a39b21da5836e5099939.html,html,176798,85a88f422723606846e9073180ab49118dbbfa043e662fffdf320820da42f6f7,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-a14ea93debb09f3907fe,CBSRD-20260728-e9c83f29d7228ebe3f2d,CBCR-20260728-01409,B4XPAR-20260727-001519,BCV-20260728-05342,broad_4x1000_deduped,readiness_lane_002,60,MT,West,Harlowton,Wheatland County (30107; primary),Ordinances (index/landing page for municipal ordinance PDF/DOCX documents),https://harlowton.municipalimpact.com/ordinances,https://harlowton.municipalimpact.com/ordinances,harlowton.municipalimpact.com,wage_schedule,index_page,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-e9c83f29d7228ebe3f2d.html,html,114202,e0143b2f0fe93168edb1bb8b0e325fca3fcccee80535aecb76e5a87e9de97f26,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-f98660c73e8306a52d65,CBSRD-20260728-1008a3cd927be5bc9ab9,CBCR-20260728-01410,B4XPAR-20260727-001520,BCV-20260728-06201,broad_4x1000_deduped,readiness_lane_002,61,MT,West,Hot Springs,Sanders County (30089; primary),Resolution #2026-03R (referenced): setting pay rates employees/contract workers for the 2025-2026 budget year (mentioned in minutes; binding text not present in minutes excerpt),https://townofhotspringsmt.com/government/city-hall/city-council/september-minutes/,https://townofhotspringsmt.com/government/city-hall/city-council/september-minutes,townofhotspringsmt.com,budget_or_pay_plan,meeting_minutes,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-1008a3cd927be5bc9ab9.html,html,93351,4e37178cb5a7a1e076359872dc5d5ad407bc56d4afdcf02440a5003d6668bcd4,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
CBRDY-20260728-97004b441167ae62099c,CBSRD-20260728-5c0d8fbc722ffe332b0e,CBCR-20260728-04668,B4XPAR-20260727-005087,BCV-20260728-04073,broad_4x1000_deduped,readiness_lane_002,65,MT,West,Philipsburg,Granite County (30039; primary),Minutes 2025 (Town of Philipsburg) - document list,https://www.townofphilipsburgmt.com/minutes-2025,https://townofphilipsburgmt.com/minutes-2025,townofphilipsburgmt.com,agenda_packet_or_minutes,meeting_minutes,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-5c0d8fbc722ffe332b0e.html,html,492953,dc3d9a9a9765b2e18c1f76a6c65ae49705e7b021f78f7830d63464d922ff1f74,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,text_ready,not_applicable,html_text_later,bounded_html_structure_has_usable_visible_text
