lane_id,scout_target_id,scheduled_offset_minutes,request_started_utc,request_finished_utc,elapsed_seconds,request_attempted,request_status,candidate_count,input_tokens,output_tokens,total_tokens,response_id_hash,backend,model,retry_count,secrets_redacted,raw_prompt_saved,raw_response_saved,error_type,error_detail_redacted
lane_2,TS4-2-ec5a6e9b71db0137,8,2026-07-26T21:30:03Z,2026-07-26T21:30:20Z,16.723,yes,completed,3,13517,1523,15040,df3294567a3d1da8,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-5b1c5fde552fc324,8,2026-07-26T21:30:20Z,2026-07-26T21:31:18Z,57.987,yes,completed,3,39745,3107,42852,e20c6a615bd8bbcc,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-7aacd0047fb136da,8,2026-07-26T21:31:18Z,2026-07-26T21:31:58Z,40.038,yes,completed,1,36419,2382,38801,578900adac02fe5c,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-b318d8c5b2d84058,8,2026-07-26T21:31:58Z,2026-07-26T21:32:32Z,34.336,yes,completed,2,30258,2138,32396,cffe78c572759866,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-9a568e78dd8f95dc,8,2026-07-26T21:32:32Z,2026-07-26T21:33:02Z,29.693,yes,completed,0,34266,1985,36251,14169dd112e002df,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-8fd9e2fff4f418d5,8,2026-07-26T21:33:02Z,2026-07-26T21:33:25Z,23.823,yes,completed,3,20695,2335,23030,b3d3814fb4ca2226,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-ce75ec8004b34e59,8,2026-07-26T21:33:25Z,2026-07-26T21:34:01Z,35.632,yes,completed,0,34236,2155,36391,e949bb5d08e1e799,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-870b6b4ffe4d9bb8,8,2026-07-26T21:34:01Z,2026-07-26T21:34:14Z,12.488,yes,completed,3,13407,1492,14899,19c43af8e75120b3,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-1bf3af2b6c9bad83,8,2026-07-26T21:34:14Z,2026-07-26T21:34:27Z,13.641,yes,completed,0,16716,594,17310,f228837e3f2ccb8e,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-f91381dd27e722ea,8,2026-07-26T21:34:27Z,2026-07-26T21:35:09Z,41.994,yes,completed,3,31445,3047,34492,fd906fb3771ee09b,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-6c4e577e834093d2,8,2026-07-26T21:35:09Z,2026-07-26T21:35:50Z,40.65,yes,completed,3,36137,2937,39074,958092e9a4670dec,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-10fe33f005c3d0e0,8,2026-07-26T21:35:50Z,2026-07-26T21:36:21Z,31.509,yes,completed,1,26823,1880,28703,fc6a974a43515c45,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-43b589ca0aab6b64,8,2026-07-26T21:36:21Z,2026-07-26T21:36:39Z,17.83,yes,completed,3,17541,1966,19507,6024c124d98bdb2e,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-72c56241614ad72a,8,2026-07-26T21:36:39Z,2026-07-26T21:38:13Z,93.344,yes,schema_or_response_failure,0,,,,,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,InternalServerError,InternalServerError; detail omitted
lane_2,TS4-2-a1f028ce6f843fcd,8,2026-07-26T21:38:13Z,2026-07-26T21:38:28Z,15.201,yes,completed,3,13329,1562,14891,e74a996406b87105,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-ab0f58e7c5d381e4,8,2026-07-26T21:38:28Z,2026-07-26T21:38:49Z,20.825,yes,completed,0,21883,832,22715,02caf392699c72e9,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-5b68b1c55f4b827f,8,2026-07-26T21:38:49Z,2026-07-26T21:39:09Z,20.633,yes,completed,3,17579,1654,19233,c9e7a74d1450cf5d,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-b6b04f2ee0cb858b,8,2026-07-26T21:39:09Z,2026-07-26T21:39:42Z,33.179,yes,completed,3,22948,2337,25285,45701c008c48d9be,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-ed8ff21f784fea15,8,2026-07-26T21:39:42Z,2026-07-26T21:40:04Z,21.29,yes,completed,3,18685,2194,20879,b0345c43c78e04b0,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-4b6a9da401726b51,8,2026-07-26T21:40:04Z,2026-07-26T21:40:29Z,25.361,yes,completed,3,27771,2377,30148,e6cfa5f9e6f7b1f2,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-475febfc769876d7,8,2026-07-26T21:40:29Z,2026-07-26T21:40:52Z,22.648,yes,completed,3,22033,2039,24072,1be0ac0c2cf62a5e,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-7a6feffd4674fa7f,8,2026-07-26T21:40:52Z,2026-07-26T21:41:25Z,33.242,yes,completed,3,25727,2242,27969,3bd31b1d60be36c2,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-61d8cd9239b95404,8,2026-07-26T21:41:25Z,2026-07-26T21:41:56Z,30.751,yes,completed,3,26311,2744,29055,e011c2e6b4cee3b8,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-00c823f7c3259e35,8,2026-07-26T21:41:56Z,2026-07-26T21:42:19Z,22.978,yes,completed,0,29849,1171,31020,33b7392e1c1875ac,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-42590cb7e0b9518b,8,2026-07-26T21:42:19Z,2026-07-26T21:42:42Z,22.812,yes,completed,3,17633,2045,19678,d790900dc86f94b6,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-fa15bce6e6a4406d,8,2026-07-26T21:42:42Z,2026-07-26T21:43:11Z,29.157,yes,completed,3,25507,3051,28558,0b5513195bcd5c95,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-7f133ac0c7ec16ff,8,2026-07-26T21:43:11Z,2026-07-26T21:43:25Z,13.819,yes,completed,0,21325,704,22029,1e381897905d257c,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-1ac9601459d190a0,8,2026-07-26T21:43:25Z,2026-07-26T21:43:34Z,9.07,yes,completed,0,13439,512,13951,dafeb094fcd56f34,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-c095d2af2d561903,8,2026-07-26T21:43:34Z,2026-07-26T21:44:16Z,42.585,yes,completed,0,41784,1686,43470,104d448471b23164,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-977f868b83a10547,8,2026-07-26T21:44:16Z,2026-07-26T21:44:36Z,19.505,yes,completed,3,17891,2117,20008,3dcba2de3c2906bf,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-80517b6fbf10d9df,8,2026-07-26T21:44:36Z,2026-07-26T21:44:56Z,20.391,yes,completed,3,15955,2031,17986,8a67e461991df9ac,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-90b229ba0bbf9880,8,2026-07-26T21:44:56Z,2026-07-26T21:45:33Z,36.387,yes,completed,1,40016,2132,42148,4040b958a967cdd5,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-531032339e2ced41,8,2026-07-26T21:45:33Z,2026-07-26T21:45:55Z,22.183,yes,completed,0,24529,1063,25592,311d8b2aa16fac5f,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-1a2e57cec6a820e9,8,2026-07-26T21:45:55Z,2026-07-26T21:46:26Z,31.553,yes,completed,3,22870,2737,25607,f701658c26f7a69c,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-6833b1986dd2a362,8,2026-07-26T21:46:26Z,2026-07-26T21:46:49Z,22.564,yes,completed,3,19609,2230,21839,b1d356d1ec7dcfdd,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-afa89101981859a2,8,2026-07-26T21:46:49Z,2026-07-26T21:47:22Z,32.709,yes,completed,0,30753,1632,32385,0144d0b225db2b89,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-1b1318f78be1d93c,8,2026-07-26T21:47:22Z,2026-07-26T21:47:52Z,30.052,yes,completed,2,26096,2247,28343,0f9d267048d6cd3e,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-bb0e84495cdd6d99,8,2026-07-26T21:47:52Z,2026-07-26T21:48:10Z,17.923,yes,completed,0,25498,1134,26632,aa66667dc07db6e0,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-e3af4a34516ccf8c,8,2026-07-26T21:48:10Z,2026-07-26T21:48:34Z,24.25,yes,completed,3,21989,2076,24065,79d8898864fd4574,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-d18873fd99a56b65,8,2026-07-26T21:48:34Z,2026-07-26T21:49:03Z,29.279,yes,completed,3,22077,1982,24059,ba056ab667623977,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-e0e61d1cdc2a8854,8,2026-07-26T21:49:03Z,2026-07-26T21:49:19Z,15.428,yes,completed,3,13486,1508,14994,808eac889279c027,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-cf7147f62fe6222e,8,2026-07-26T21:49:19Z,2026-07-26T21:49:37Z,18.044,yes,completed,0,21437,1054,22491,40e1acabab6241b4,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-1b1d3967d7005f50,8,2026-07-26T21:49:37Z,2026-07-26T21:49:51Z,14.815,yes,completed,0,17280,552,17832,5330d32b42b327e9,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-3248e5e3fb5529c6,8,2026-07-26T21:49:51Z,2026-07-26T21:50:09Z,17.731,yes,completed,3,13074,1608,14682,544923a363ad09df,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-23d02eefd9950917,8,2026-07-26T21:50:09Z,2026-07-26T21:50:19Z,10.162,yes,completed,3,8903,1347,10250,0a2fa1a54f59446c,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-d197ce8ac439c758,8,2026-07-26T21:50:19Z,2026-07-26T21:50:36Z,16.798,yes,completed,0,19047,836,19883,f3c4da7057c72cf6,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-beae069046cfb17e,8,2026-07-26T21:50:36Z,2026-07-26T21:50:43Z,7.001,yes,completed,0,11753,393,12146,6fc8315396c63403,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-99f2b5aff65cd5dc,8,2026-07-26T21:50:43Z,2026-07-26T21:51:17Z,33.747,yes,schema_or_response_failure,0,,,,,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,InternalServerError,InternalServerError; detail omitted
lane_2,TS4-2-1fe35c0f9f06845e,8,2026-07-26T21:51:17Z,2026-07-26T21:51:35Z,17.969,yes,completed,0,25353,872,26225,f086ef3ad285a09e,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-e532a3323c802c69,8,2026-07-26T21:51:35Z,2026-07-26T21:51:49Z,14.33,yes,completed,0,17549,587,18136,83b1063921320087,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-202dbb781bf6f075,8,2026-07-26T21:51:49Z,2026-07-26T21:52:16Z,26.722,yes,completed,3,21722,2091,23813,9b3666bbb46959c5,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-e4562a31d193a7a2,8,2026-07-26T21:52:16Z,2026-07-26T21:52:28Z,11.908,yes,completed,0,17346,616,17962,83773cadeb23b6ed,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-b94c47861ce77edc,8,2026-07-26T21:52:28Z,2026-07-26T21:52:38Z,10.615,yes,completed,0,13264,400,13664,6341ff2dfe9287a0,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-e60fc2dacb872061,8,2026-07-26T21:52:38Z,2026-07-26T21:52:53Z,15.021,yes,completed,3,13208,1596,14804,bdde101d75dace74,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-8ab32b7bcd13097d,8,2026-07-26T21:52:53Z,2026-07-26T21:53:20Z,26.219,yes,completed,0,21866,794,22660,76412f20d3ee6dd6,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-ea8c969595c0b76c,8,2026-07-26T21:53:20Z,2026-07-26T21:53:44Z,24.414,yes,completed,2,17529,1827,19356,ddcfebd31434c9d5,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-8a01c9599f069ee2,8,2026-07-26T21:53:44Z,2026-07-26T21:54:16Z,32.129,yes,completed,0,26443,1351,27794,7405d26740b54e51,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-2955863e8defee5f,8,2026-07-26T21:54:16Z,2026-07-26T21:54:50Z,33.641,yes,completed,3,25583,2593,28176,9004adf231765e66,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-7d7b5640f099c97b,8,2026-07-26T21:54:50Z,2026-07-26T21:55:11Z,21.209,yes,completed,0,21761,854,22615,95b63ded694dcdbc,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-451047e5407cbc77,8,2026-07-26T21:55:11Z,2026-07-26T21:55:40Z,28.765,yes,completed,3,26219,2024,28243,3d8e0eb4f35a2424,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-4da96227adc2fb2e,8,2026-07-26T21:55:40Z,2026-07-26T21:56:01Z,20.645,yes,completed,0,23790,1096,24886,6a126727b329545d,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-d1f66141aef0b76f,8,2026-07-26T21:56:01Z,2026-07-26T21:57:11Z,70.519,yes,completed,0,33563,1699,35262,416916d6bc173dad,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-60ee4fe51d65d3b9,8,2026-07-26T21:57:11Z,2026-07-26T21:57:29Z,18.332,yes,completed,0,17681,491,18172,64c9ad5eaa31d31b,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-5012cf02d3bfdd39,8,2026-07-26T21:57:29Z,2026-07-26T21:57:44Z,14.354,yes,completed,0,15885,584,16469,d4dde6ab865ea0ba,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-e4b186d2fe5c518e,8,2026-07-26T21:57:44Z,2026-07-26T21:58:16Z,31.8,yes,completed,0,29613,1487,31100,5b50b0db1a31d11d,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-cb281384e77b9b47,8,2026-07-26T21:58:16Z,2026-07-26T21:58:28Z,12.496,yes,completed,0,15670,721,16391,66fa4c83e68ea24c,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-20e22be94f5cd441,8,2026-07-26T21:58:28Z,2026-07-26T21:58:43Z,15.187,yes,completed,0,17641,666,18307,b12e44eee282feae,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-81e0d8e2f55fbaf6,8,2026-07-26T21:58:43Z,2026-07-26T21:59:05Z,21.926,yes,completed,0,22305,1028,23333,69e5e5c18c130920,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-fa13cea71b09b325,8,2026-07-26T21:59:05Z,2026-07-26T21:59:27Z,21.492,yes,completed,3,17804,1886,19690,8f9e39e3cee03daf,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-53ebc7b60ff95479,8,2026-07-26T21:59:27Z,2026-07-26T21:59:51Z,24.452,yes,completed,3,22065,2127,24192,40f5e6c35c825d95,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-cab805be97862f0a,8,2026-07-26T21:59:51Z,2026-07-26T22:00:03Z,11.959,yes,completed,0,17579,659,18238,c4a201bc0937d579,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-f244b988688358c7,8,2026-07-26T22:00:03Z,2026-07-26T22:00:22Z,18.509,yes,completed,0,20585,914,21499,ad562bca831f1de7,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-c354400d07a10c04,8,2026-07-26T22:00:22Z,2026-07-26T22:00:34Z,11.951,yes,completed,0,17143,783,17926,f9e2cb66dbaa9701,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-fce6db1a5c3df6e5,8,2026-07-26T22:00:34Z,2026-07-26T22:00:58Z,24.725,yes,completed,0,21818,745,22563,21a57bd7d06e7e6f,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-067bef567ae1c233,8,2026-07-26T22:00:58Z,2026-07-26T22:01:19Z,20.825,yes,completed,3,17551,2333,19884,156b28d81511d38f,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-79c935320dd4fe66,8,2026-07-26T22:01:19Z,2026-07-26T22:01:48Z,28.291,yes,completed,3,26338,2173,28511,1d02fa4a0e1a2a42,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-6e5b98e77059b947,8,2026-07-26T22:01:48Z,2026-07-26T22:02:04Z,16.873,yes,completed,3,17667,1909,19576,cbb8a8bd3ed89a75,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-26e22140d2aaf978,8,2026-07-26T22:02:04Z,2026-07-26T22:02:25Z,20.346,yes,completed,3,17407,1720,19127,2bffcfb09f595290,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-95f199a0ca40bc95,8,2026-07-26T22:02:25Z,2026-07-26T22:02:34Z,9.241,yes,completed,0,12289,549,12838,92baf574da1d64f0,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-b180f17c1c4a8e4b,8,2026-07-26T22:02:34Z,2026-07-26T22:02:56Z,21.902,yes,completed,3,21464,1964,23428,abcb37cf4efb9944,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-54acf65d1e0ef4c2,8,2026-07-26T22:02:56Z,2026-07-26T22:03:22Z,26.538,yes,completed,3,21745,2005,23750,998dbcfe9cae55d2,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-6790bd539ecd7146,8,2026-07-26T22:03:22Z,2026-07-26T22:03:31Z,8.971,yes,completed,0,13066,351,13417,7cfed5101546cc52,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-fa8aa16303cf906c,8,2026-07-26T22:03:31Z,2026-07-26T22:03:46Z,14.759,yes,completed,2,17523,1556,19079,e03e15f5a791f9f3,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-e4cc359ff02e86b9,8,2026-07-26T22:03:46Z,2026-07-26T22:04:04Z,17.815,yes,completed,3,15639,1420,17059,c2a63013fdce86dc,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-f3322c752a3972c7,8,2026-07-26T22:04:04Z,2026-07-26T22:04:19Z,15.393,yes,completed,0,17659,534,18193,6fd64c2bd1a1dc98,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-b3474e862c30f6d7,8,2026-07-26T22:04:19Z,2026-07-26T22:04:52Z,32.677,yes,completed,1,22439,1948,24387,b1ba5873e7c7eeb9,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-e788710d94200224,8,2026-07-26T22:04:52Z,2026-07-26T22:05:53Z,61.117,yes,completed,2,42478,2679,45157,90a69705e81c3e59,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-c348ae7fa5d3a561,8,2026-07-26T22:05:53Z,2026-07-26T22:06:08Z,14.398,yes,completed,0,17211,584,17795,c1ffb4cd28b02f3c,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-e11318e23d9ff7af,8,2026-07-26T22:06:08Z,2026-07-26T22:06:22Z,14.147,yes,completed,0,21665,885,22550,ef37b39d0a3a07ed,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-14ef36f14b6df51a,8,2026-07-26T22:06:22Z,2026-07-26T22:06:38Z,16.624,yes,completed,0,21547,712,22259,219ff127eed870c4,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-02553eae287ecddd,8,2026-07-26T22:06:38Z,2026-07-26T22:07:06Z,27.796,yes,completed,3,26195,2203,28398,e5c70f7eaf75ad3e,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-358edd075f50b865,8,2026-07-26T22:07:06Z,2026-07-26T22:07:31Z,24.563,yes,completed,0,28854,1296,30150,aaddeb8db4a4a641,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-9e11413ea6812d81,8,2026-07-26T22:07:31Z,2026-07-26T22:08:04Z,33.457,yes,completed,3,30732,2893,33625,2129790508aaa783,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-87b90d63783fe023,8,2026-07-26T22:08:04Z,2026-07-26T22:08:26Z,21.175,yes,completed,3,17925,1706,19631,fdec2a6263cdaab4,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-9a522d0657904743,8,2026-07-26T22:08:26Z,2026-07-26T22:08:52Z,26.806,yes,completed,3,28075,2265,30340,bf0d44b294296eb2,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-cfd2d023f2839e54,8,2026-07-26T22:08:52Z,2026-07-26T22:09:10Z,17.238,yes,completed,2,17464,1275,18739,790a80d8470adcca,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-76f19480abc930bf,8,2026-07-26T22:09:10Z,2026-07-26T22:09:27Z,17.611,yes,completed,0,21668,898,22566,5bef935d622ea4ec,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-bc4fced1caab3fff,8,2026-07-26T22:09:27Z,2026-07-26T22:10:01Z,33.489,yes,completed,0,34673,1803,36476,7d8ea2e865e8d961,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-d29b3e55ba3052e3,8,2026-07-26T22:10:01Z,2026-07-26T22:10:18Z,17.678,yes,completed,3,17715,1426,19141,873d322c43652788,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-0ff30cd99f285d6c,8,2026-07-26T22:10:18Z,2026-07-26T22:10:25Z,7.086,yes,completed,0,13301,483,13784,162aa5b992c3898f,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-4c5be8cbafb7c807,8,2026-07-26T22:10:26Z,2026-07-26T22:10:42Z,16.88,yes,completed,0,17844,629,18473,af2722d6cd3e364c,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-7de34a1289e7f8cf,8,2026-07-26T22:10:42Z,2026-07-26T22:11:04Z,21.623,yes,completed,1,21368,1726,23094,5858315db8aef307,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-2675020167aee5fb,8,2026-07-26T22:11:04Z,2026-07-26T22:11:21Z,17.416,yes,completed,0,20732,812,21544,6273cd426f3cd8b9,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-661a5c9a373dfd67,8,2026-07-26T22:11:21Z,2026-07-26T22:11:45Z,23.998,yes,completed,3,26182,2139,28321,1787dfb4799a5f04,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-aed869876c45bef6,8,2026-07-26T22:11:45Z,2026-07-26T22:12:23Z,37.65,yes,completed,1,33699,1921,35620,bac520afca420c13,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-f3589a10dafa0397,8,2026-07-26T22:12:23Z,2026-07-26T22:12:45Z,21.55,yes,completed,0,21849,727,22576,6168a078dbce8ec5,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-cb445c6bc0777ee7,8,2026-07-26T22:12:45Z,2026-07-26T22:12:57Z,12.544,yes,completed,3,13428,1598,15026,ca8518568e346786,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-e50557b99cc434b8,8,2026-07-26T22:12:57Z,2026-07-26T22:13:08Z,11.028,yes,completed,3,9096,1283,10379,6221a520ec16a3f8,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-7f021019c2a0458c,8,2026-07-26T22:13:08Z,2026-07-26T22:13:36Z,28.025,yes,completed,3,26229,2388,28617,0b2815ecba2b48a5,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_2,TS4-2-2a7556f9316e09b4,8,2026-07-26T22:13:36Z,2026-07-26T22:13:45Z,8.359,yes,completed,0,13425,584,14009,c0c2aadafea08b27,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
